TITLE = u_vectors
VARIABLES = "x", "y", "u","v"
Zone T = "BLOCK1", i=101, j=101, F=POINT


0.04	0.05	-0.000211236	0.000205538
0.04	0.06	-0.000356664	0.000388665
0.04	0.07	-0.000513828	0.000638881
0.04	0.08	-0.000678026	0.000960159
0.04	0.09	-0.000845953	0.00135506
0.04	0.1	-0.0010153	0.00182507
0.04	0.11	-0.00118447	0.00237084
0.04	0.12	-0.00135235	0.00299243
0.04	0.13	-0.00151817	0.00368943
0.04	0.14	-0.00168139	0.00446108
0.04	0.15	-0.00184163	0.00530636
0.04	0.16	-0.00199861	0.00622408
0.04	0.17	-0.00215213	0.00721286
0.04	0.18	-0.002302	0.0082712
0.04	0.19	-0.00244807	0.00939752
0.04	0.2	-0.0025902	0.0105901
0.04	0.21	-0.00272825	0.0118472
0.04	0.22	-0.00286206	0.0131669
0.04	0.23	-0.00299146	0.0145473
0.04	0.24	-0.00311629	0.0159863
0.04	0.25	-0.00323635	0.0174819
0.04	0.26	-0.00335145	0.0190317
0.04	0.27	-0.00346137	0.0206335
0.04	0.28	-0.00356589	0.0222848
0.04	0.29	-0.0036648	0.0239831
0.04	0.3	-0.00375785	0.0257258
0.04	0.31	-0.00384483	0.0275102
0.04	0.32	-0.00392549	0.0293334
0.04	0.33	-0.00399961	0.0311925
0.04	0.34	-0.00406699	0.0330845
0.04	0.35	-0.00412742	0.0350062
0.04	0.36	-0.00418072	0.0369544
0.04	0.37	-0.00422674	0.0389259
0.04	0.38	-0.00426533	0.0409173
0.04	0.39	-0.0042964	0.0429252
0.04	0.4	-0.00431989	0.0449462
0.04	0.41	-0.00433578	0.0469768
0.04	0.42	-0.00434408	0.0490136
0.04	0.43	-0.00434487	0.051053
0.04	0.44	-0.0043383	0.0530919
0.04	0.45	-0.00432454	0.0551267
0.04	0.46	-0.00430388	0.0571544
0.04	0.47	-0.00427663	0.0591718
0.04	0.48	-0.00424322	0.061176
0.04	0.49	-0.00420415	0.0631642
0.04	0.5	-0.00416002	0.065134
0.04	0.51	-0.0041115	0.0670832
0.04	0.52	-0.0040594	0.0690099
0.04	0.53	-0.00400464	0.0709126
0.04	0.54	-0.00394825	0.0727901
0.04	0.55	-0.0038914	0.074642
0.04	0.56	-0.00383541	0.0764681
0.04	0.57	-0.00378176	0.078269
0.04	0.58	-0.00373212	0.0800459
0.04	0.59	-0.00368834	0.0818009
0.04	0.6	-0.0036525	0.0835367
0.04	0.61	-0.00362695	0.0852572
0.04	0.62	-0.00361429	0.0869672
0.04	0.63	-0.00361747	0.0886729
0.04	0.64	-0.00363982	0.0903814
0.04	0.65	-0.00368506	0.0921018
0.04	0.66	-0.00375746	0.0938444
0.04	0.67	-0.00386183	0.0956216
0.04	0.68	-0.00400367	0.097448
0.04	0.69	-0.00418928	0.0993402
0.04	0.7	-0.00442587	0.101318
0.04	0.71	-0.00472175	0.103403
0.04	0.72	-0.0050865	0.105622
0.04	0.73	-0.0055312	0.108004
0.04	0.74	-0.00606874	0.110584
0.04	0.75	-0.00671405	0.113399
0.04	0.76	-0.00748459	0.116495
0.04	0.77	-0.00840071	0.119922
0.04	0.78	-0.00948625	0.123736
0.04	0.79	-0.0107692	0.128003
0.04	0.8	-0.0122823	0.132796
0.04	0.81	-0.0140642	0.138196
0.04	0.82	-0.0161605	0.144294
0.04	0.83	-0.0186248	0.151189
0.04	0.84	-0.0215202	0.158989
0.04	0.85	-0.0249204	0.167807
0.04	0.86	-0.0289108	0.177754
0.04	0.87	-0.0335874	0.188932
0.04	0.88	-0.0390526	0.201414
0.04	0.89	-0.0454015	0.215211
0.04	0.9	-0.0526898	0.230214
0.04	0.91	-0.0608575	0.246094
0.04	0.92	-0.0695596	0.262128
0.04	0.93	-0.0777946	0.276906
0.04	0.94	-0.0831058	0.287863
0.04	0.95	-0.0799101	0.290601
0.04	0.96	-0.0561696	0.278154
0.04	0.97	0.0125646	0.240998
0.04	0.98	0.171207	0.170534
0.04	0.99	0.485877	0.0727002
0.04	1	1	0
0.05	0	0	0
0.05	0.01	7.45607e-005	5.60044e-007
0.05	0.02	4.77749e-005	2.43681e-005
0.05	0.03	-5.25151e-005	8.87444e-005
0.05	0.04	-0.000205504	0.000207178
0.05	0.05	-0.000395573	0.000390122
0.05	0.06	-0.000611068	0.000645557
0.05	0.07	-0.000843379	0.000979415
0.05	0.08	-0.00108621	0.00139595
0.05	0.09	-0.00133499	0.00189802
0.05	0.1	-0.00158643	0.00248743
0.05	0.11	-0.00183818	0.00316507
0.05	0.12	-0.00208853	0.00393118
0.05	0.13	-0.00233627	0.00478545
0.05	0.14	-0.00258053	0.00572718
0.05	0.15	-0.00282066	0.00675534
0.05	0.16	-0.00305618	0.00786864
0.05	0.17	-0.00328672	0.00906559
0.05	0.18	-0.00351196	0.0103445
0.05	0.19	-0.00373163	0.0117037
0.05	0.2	-0.00394549	0.013141
0.05	0.21	-0.00415327	0.0146546
0.05	0.22	-0.00435474	0.0162423
0.05	0.23	-0.00454962	0.0179017
0.05	0.24	-0.00473765	0.0196304
0.05	0.25	-0.00491853	0.0214261
0.05	0.26	-0.00509196	0.0232861
0.05	0.27	-0.00525762	0.0252076
0.05	0.28	-0.00541518	0.0271878
0.05	0.29	-0.0055643	0.0292237
0.05	0.3	-0.00570464	0.0313123
0.05	0.31	-0.00583585	0.0334504
0.05	0.32	-0.00595759	0.0356346
0.05	0.33	-0.00606954	0.0378614
0.05	0.34	-0.00617137	0.0401273
0.05	0.35	-0.00626279	0.0424287
0.05	0.36	-0.00634354	0.0447618
0.05	0.37	-0.00641337	0.0471226
0.05	0.38	-0.00647209	0.0495073
0.05	0.39	-0.00651956	0.051912
0.05	0.4	-0.00655567	0.0543325
0.05	0.41	-0.0065804	0.0567647
0.05	0.42	-0.00659378	0.0592048
0.05	0.43	-0.00659592	0.0616485
0.05	0.44	-0.00658702	0.0640919
0.05	0.45	-0.00656735	0.066531
0.05	0.46	-0.00653732	0.0689622
0.05	0.47	-0.00649741	0.0713816
0.05	0.48	-0.00644822	0.0737859
0.05	0.49	-0.00639051	0.0761718
0.05	0.5	-0.00632514	0.0785363
0.05	0.51	-0.00625313	0.0808767
0.05	0.52	-0.00617565	0.0831908
0.05	0.53	-0.00609404	0.0854766
0.05	0.54	-0.00600983	0.0877327
0.05	0.55	-0.00592474	0.0899584
0.05	0.56	-0.00584072	0.0921533
0.05	0.57	-0.00575994	0.0943179
